log_price,room_type,accommodates,bathrooms,bed_type,cleaning_fee,host_has_profile_pic,host_identity_verified,host_response_rate,instant_bookable,latitude,longitude,number_of_reviews,review_scores_rating,beds,review_gap_days,n_amenities,sentiment,objectivity,description_score,luxury_policy_flag,city_value_score,city_expense_score,days_between_reviews,host_tenure,distance_to_city_center,amenity_score_normalized,Internet,Dryer/Washer,Kitchen,Heating,Essentials,Smoke detector,Air conditioning,TV,Shampoo,Carbon monoxide detector,Hangers,Laptop friendly workspace,Family/kid friendly,Hair dryer,Iron,Pet-Friendly,translation missing: en.hosting_amenity_50,Fire extinguisher,First aid kit,Free parking on premises,Cable TV,Buzzer/wireless intercom,Lock on bedroom door,24-hour check-in,Elevator,Safety card,Indoor fireplace,Self Check-In,Breakfast,city
4.787491742782046,0,2,1.0,5,1,1,1,100.0,0,34.04440412634798,-118.30985767603674,1,100.0,1.0,0.0,17,0.9462,0.4113636363636364,0.804579090909091,0,0.78,0.58,0,1487,5.763792078536966,0.7728713113732812,0.3046441349776562,0.4457128708574557,0.1609914683139764,0.1619828580213355,0.1688787602746783,0.0,0.1906498539536219,0.1985404731391563,0.2068331970142571,0.0,0.2077052119166319,0.2250740274760248,0.0,0.2263364664903223,0.2320298244995144,0.0,0.0,0.0,0.0,0.3155814808444114,0.3118048554783954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA
4.867534450455582,1,4,1.0,5,1,1,1,100.0,0,34.050625565627044,-118.25666885264827,14,93.0,2.0,138.0,27,0.9871,0.4325487012987012,0.8252496103896103,0,0.78,0.58,138,157,0.9186452128371972,0.6539085879327808,0.1779351623915245,0.2603299487837858,0.0940311654455398,0.0946102118420351,0.0986379391028098,0.1017554668042023,0.1113539005950212,0.115962617602656,0.0,0.1248565213408448,0.1213155165933608,0.131460215480591,0.145722728389148,0.1321975751249343,0.1355229258066173,0.0,0.0,0.1617727381816586,0.0,0.1843233976781683,0.1821175634911971,0.2125167345649468,0.0,0.0,0.0,0.0,0.2645704070939791,0.0,0.2742934037297465,Chicago
5.1647859739235145,1,4,2.0,5,1,1,1,100.0,0,34.065543182497805,-118.35197036216007,27,96.0,2.0,201.0,25,0.9874,0.4297195558065123,0.8245058667419536,0,0.78,0.58,201,359,9.566759707514931,0.6097411254102915,0.1823698418688649,0.2668181541822683,0.0963747049350208,0.0969681829094934,0.0,0.104291519118308,0.1141291747513678,0.1188527548498945,0.0,0.1279683214221802,0.1243390641850152,0.1347365994838592,0.0,0.135492336348524,0.1389005647718788,0.0,0.1829615582873187,0.1658046014309741,0.0,0.1889172911947202,0.0,0.0,0.0,0.0,0.0,0.2523450411087722,0.0,0.0,0.2811296204276784,NYC
4.787491742782046,1,4,2.0,5,1,1,1,50.0,0,33.99061301824282,-117.91783842619007,2,90.0,3.0,38.0,14,0.0,1.0,0.6499999999999999,0,0.78,0.58,38,56,31.34816151200252,0.4002774207288697,0.2585745251648704,0.3783102338414973,0.1366456389450429,0.1374871063931279,0.0,0.0,0.1618189546384187,0.1685163201048703,0.0,0.0,0.0,0.0,0.2117635704630583,0.1921088825639861,0.0,0.0,0.0,0.0,0.0,0.267857878065354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYC
4.605170185988092,1,2,1.0,5,1,1,0,99.0,1,42.3489882502091,-71.08939608372779,0,96.0,1.0,0.0,26,0.955,0.5102380952380954,0.8373214285714287,0,0.9,0.75,0,1120,2.798527698873704,0.4293469797053048,0.0765801306968335,0.336124146023966,0.0809386839859148,0.0814371065363219,0.0849040309586306,0.0875874879618993,0.0958494785016715,0.0998164982412866,0.0,0.1074720543609577,0.1044240833729216,0.1131562794855109,0.0,0.1137909724509197,0.1166533160865834,0.1799990442057655,0.0,0.0,0.0,0.0,0.1567603235571505,0.0,0.0,0.0,0.2165243209829477,0.0,0.0,0.0,0.0,Chicago
3.912023005428147,0,2,1.0,5,1,1,1,100.0,0,40.68821441883016,-73.93700009901256,93,91.0,2.0,719.0,16,0.9771,0.5096861471861471,0.844890844155844,0,0.75,0.55,719,1236,8.406660663232561,0.5913202155787931,0.2485845011356401,0.0,0.1313663361379311,0.1321752935001103,0.137802234001207,0.1421575792742339,0.1555670810472675,0.0,0.1687724173710079,0.0,0.1694839668958513,0.0,0.0,0.0,0.1893324425104469,0.0,0.2493910573578079,0.0,0.2391878393356185,0.0,0.0,0.2968967220124834,0.2903742395346985,0.0,0.0,0.0,0.0,0.0,0.0,Chicago
5.393627546352364,1,6,1.0,5,1,1,1,100.0,1,34.03939930133935,-118.6608891730536,58,96.0,3.0,318.0,19,0.9776,0.4967857142857143,0.8411957142857143,0,0.78,0.58,318,1257,38.01028385726222,0.7400013300641147,0.256089285056466,0.0,0.1353322952491462,0.1361656750921179,0.1419624933305762,0.1464493267898148,0.1602636623832708,0.1668966573891472,0.1738676687578743,0.1796970135360798,0.0,0.1892012356822233,0.209728244985894,0.1902624643995349,0.0,0.3009646635625792,0.0,0.2328278700272293,0.0,0.2652834127676003,0.0,0.0,0.0,0.2922321855893276,0.0,0.0,0.0,0.3595330361482888,0.0,NYC
4.248495242049359,0,2,1.0,5,1,1,0,100.0,0,34.0817675488622,-118.27295855288492,1,100.0,1.0,0.0,18,0.9217,0.395578231292517,0.7912684693877551,0,0.78,0.58,0,514,3.654242120411376,0.7970943106374947,0.2939784150245651,0.430108274824768,0.1553550889495755,0.1563117696841726,0.1629662434844009,0.1681169165730282,0.1839751219699709,0.1915894872420808,0.0,0.2062836920815979,0.2004333646405872,0.0,0.0,0.2184123311153379,0.2239063622537757,0.3454932319914123,0.0,0.2672754082196698,0.0,0.3045328397887903,0.3008884356733972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYC
4.553876891600541,1,3,1.0,5,1,1,1,100.0,1,34.20296345518318,-118.38708706556658,23,94.0,1.0,281.0,22,0.9774,0.4459523809523809,0.8258757142857143,0,0.78,0.58,281,351,20.74015279506829,0.787801514935777,0.2432730828726282,0.3559232944939365,0.1285594774893815,0.1293511501419836,0.1348578617695751,0.1391201479004624,0.152243133529932,0.1585441747601517,0.1651663160419959,0.1707039263914833,0.1658626621365207,0.1797325018013792,0.199232219778092,0.180740620441081,0.1852870423011156,0.0,0.0,0.0,0.2340771962652191,0.2520070827825391,0.2489912646847672,0.0,0.0,0.0,0.0,0.0,0.0,0.3415399050337656,0.0,NYC
5.298317366548036,1,2,1.0,5,1,1,1,0.0,0,40.69962706251176,-73.99359925893073,3,100.0,1.0,333.0,16,0.9915,0.4300990675990677,0.8260547202797203,0,0.75,0.55,333,1785,6.199071445211882,0.7913770954694597,0.3491960358937309,0.0,0.1845352530816815,0.1856716260365098,0.193576001845204,0.199694119818535,0.2185309533341461,0.2275755159039711,0.2370809879333568,0.2450297160027814,0.2380805284207253,0.2579894019066837,0.2859794455979497,0.0,0.2659624316427135,0.0,0.0,0.0,0.3359961902226962,0.0,0.3574039576158559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston
4.605170185988092,1,2,1.0,5,0,1,1,0.0,0,42.30816126145733,-71.11467522182882,1,100.0,1.0,0.0,13,0.9552,0.4995370370370371,0.834181111111111,0,0.9,0.75,0,271,7.1117045317459056,0.7218673617975424,0.1843373142101566,0.0,0.1948288607750453,0.1960286220375004,0.2043739138352907,0.2108333080969596,0.2307208837941151,0.0,0.2503056625718708,0.2586977806550813,0.2513609586803403,0.2723803740809677,0.0,0.0,0.0,0.0,0.0,0.3351867238383484,0.0,0.0,0.0,0.4403262800661713,0.0,0.4207071467704935,0.0,0.0,0.0,0.0,0.0,LA
5.298317366548036,1,2,1.0,5,1,1,1,86.0,1,40.75457462293974,-73.96547009434849,15,96.0,1.0,289.0,9,0.9022,0.4869356833642547,0.8118507050092764,0,0.75,0.55,289,520,1.5612188285616602,0.506753006974653,0.3942652318784502,0.5768339784145627,0.2083524062917458,0.2096354459041201,0.2185600047213274,0.0,0.0,0.2569476864709962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5573770300655525,0.0,0.0,0.0,0.0,Boston
5.010635294096256,1,4,1.0,5,1,1,0,90.0,1,40.684345887766966,-73.94135083068961,7,100.0,1.0,84.0,15,0.9904,0.5428181818181818,0.8594854545454544,0,0.75,0.55,84,145,8.62942906863439,0.7935930023737072,0.1824283723973723,0.0,0.1928112716598724,0.1939986085553508,0.2022574790199403,0.2086499817363776,0.0,0.2377817998855416,0.2477135723740317,0.2560187842051061,0.2487579401532319,0.2695596848065639,0.2988050231785203,0.2710716436345002,0.2778902881829575,0.0,0.0,0.3317156308859159,0.0,0.0,0.3734327745695384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA
5.010635294096256,1,6,1.5,5,1,1,1,0.0,0,38.93425991455676,-77.03829667177202,0,96.0,3.0,0.0,13,0.9729,0.5218115942028985,0.8470584782608696,0,0.73,0.78,0,2447,3.40249513024842,0.7037065877952865,0.3757128839770438,0.2748453833647979,0.1985482794880632,0.1997709450290373,0.2082755542624212,0.2148582628615862,0.2351255062368789,0.0,0.0,0.0,0.2561596145351177,0.0,0.3076958247500276,0.0,0.0,0.0,0.0,0.3415856719615374,0.3615106835642487,0.3892017429007659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA
5.521460917862246,1,2,1.0,5,1,1,0,0.0,0,40.72177082394421,-73.98823001249151,10,92.0,1.0,489.0,9,0.9524,0.2612244897959185,0.7617073469387755,0,0.75,0.55,489,953,3.7009954549317934,0.3968801876204998,0.182899795607361,0.0,0.1933095258920042,0.1944999310501834,0.2027801437170529,0.2091891656520242,0.2289216519677832,0.0,0.2483537026668788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4368924814258524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DC
4.007333185232471,0,2,1.0,5,1,1,1,100.0,1,40.74669313289404,-73.710125672705,0,96.0,1.0,0.0,28,0.8834,0.6044444444444445,0.8405233333333333,0,0.75,0.55,0,1480,23.0882123353724,0.5729960783525905,0.1668960464011796,0.2441790516718295,0.0881974621566048,0.0887405844544071,0.0925184310968062,0.0954425470552007,0.1044454930148434,0.1087682847397508,0.1133113652384202,0.1171104097645407,0.1137890893200603,0.1233044100326898,0.1366820751562716,0.12399602380797,0.127115069387332,0.0,0.0,0.0,0.1605872632846615,0.1728879549058932,0.1708189709014163,0.199332174238474,0.0,0.190450750000261,0.0,0.0,0.0,0.0,0.0,NYC
4.4998096703302615,0,2,1.0,5,0,1,0,0.0,0,40.74318246495916,-73.99622864653685,103,87.0,1.0,864.0,13,0.9702,0.4480555555555555,0.8239866666666665,0,0.75,0.55,864,885,1.660958538093969,0.6499612804923641,0.3237471135548165,0.4736616886614783,0.1710865800105565,0.1721401356819598,0.0,0.0,0.2026047208217528,0.2109901282272306,0.0,0.0,0.2207295500149148,0.0,0.0,0.240529093802553,0.2465794588359889,0.0,0.0,0.0,0.0,0.0,0.0,0.3866671346617087,0.0,0.0,0.457684802146364,0.0,0.0,0.0,0.0,LA
3.80666248977032,2,2,1.0,4,1,1,1,0.0,0,40.85379660516865,-73.9319672159881,1,100.0,1.0,590.0,8,0.9299,0.3016666666666666,0.765965,0,0.75,0.55,590,1158,11.836799243128866,0.5341505591020981,0.4418692137471408,0.0,0.2335090860328296,0.0,0.0,0.2526909662313482,0.0,0.0,0.0,0.3100581817251323,0.0,0.0,0.3618755649696592,0.0,0.0,0.0,0.0,0.0,0.4251662594500917,0.0,0.0,0.527746180958305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DC
4.4998096703302615,1,2,1.0,5,1,1,1,0.0,0,34.089438825670534,-118.28104593389556,4,100.0,1.0,68.0,18,0.9878,0.4355076741440378,0.8263823022432113,0,0.78,0.58,68,1706,4.784929372003546,0.7656010868286658,0.1323993191563147,0.1937082446870731,0.13993481802175,0.1407965403213279,0.1467905028401077,0.151429929242036,0.1657140772630447,0.1725726541265916,0.0,0.1858083382235545,0.1805387039208687,0.1956357899342521,0.0,0.1967331100318908,0.2016818133718416,0.6224003716049065,0.2656578028557803,0.0,0.0,0.2743054495712261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA
4.700480365792417,1,2,1.0,5,1,1,0,75.0,0,40.68144029847757,-73.99308952011678,4,100.0,1.0,780.0,20,0.9497,0.5412280701754386,0.8447634210526316,0,0.75,0.55,780,1990,8.204188027342122,0.3346593863380617,0.1326447128549108,0.0,0.0700970891435809,0.0,0.073531284840166,0.0758552974816839,0.0830106088711132,0.0,0.0,0.0,0.0904366604503012,0.0,0.0,0.0985488711555399,0.1010278088786143,0.4676654632652526,0.0,0.1205961661284373,0.127630653247154,0.0,0.0,0.1584241183943381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYC
4.31748811353631,0,2,1.5,3,0,1,1,88.0,0,33.96157286203313,-118.35977163331202,2,100.0,1.0,171.0,16,0.9653,0.6342261904761904,0.8781228571428571,0,0.78,0.58,171,681,14.634759581071505,0.7338357720342015,0.2886205453228334,0.4222693860616078,0.1525236826913194,0.1534629275515115,0.1599961210068811,0.1650529210971021,0.0,0.1880976951362594,0.0,0.0,0.1967803894671065,0.2132356447725512,0.0,0.2144316823616881,0.0,0.0,0.289557002324827,0.0,0.0,0.298982611635644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4449188721267967,NYC
4.941642422609304,1,2,1.0,5,0,1,0,0.0,0,37.801422091823774,-122.44562935069808,3,100.0,1.0,43.0,14,0.0752,0.3,0.4663199999999999,0,0.85,0.5,43,2422,3.758076114093459,0.7649472397937668,0.188737115523677,0.0,0.199479076501702,0.200707473915232,0.2092519528714712,0.2158655212973825,0.0,0.2460047768045084,0.2562800101296841,0.2648724330308526,0.2573604942649191,0.278881605439326,0.3091383069287949,0.0,0.2875002979769511,0.0,0.3786989823426614,0.0,0.3632054505273658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYC
5.010635294096256,1,4,1.0,5,1,1,1,100.0,0,38.90901841899183,-77.0331777430025,148,98.0,1.0,1445.0,23,0.9936,0.3833593073593073,0.8127677922077922,0,0.73,0.78,1445,1856,0.6501701154176598,0.8131026434471349,0.2297693483277274,0.3361665107575741,0.1214233281186897,0.1221710561752808,0.127372098260002,0.1313977910950497,0.1437923389035964,0.1497436185115083,0.1559981743748059,0.1612284000383693,0.1566558673117318,0.1697558123758274,0.1881731294056347,0.1707079718179906,0.1750020284216552,0.0,0.0,0.2088986579695969,0.0,0.0,0.2351701221950218,0.0,0.0,0.262197611385584,0.0,0.317931709843715,0.0,0.322581522299407,0.0,LA
5.298317366548036,1,2,1.0,5,1,1,0,100.0,0,40.72945668903019,-74.00188687069127,24,94.0,1.0,441.0,11,0.9697,0.4805988455988454,0.8335746536796536,0,0.75,0.55,441,1231,3.205463369287602,0.4965853839008788,0.3394800462296504,0.0,0.1794007657814141,0.1805055204280465,0.1881899658086597,0.0,0.2124505736458659,0.0,0.2304844742518226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3405815217534158,0.0,0.3266474715208389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA
5.010635294096256,1,2,1.0,5,1,1,1,0.0,1,37.74831490763614,-122.42729726415897,1,80.0,1.0,0.0,10,0.9371,0.4788690476190476,0.8216457142857142,0,0.85,0.5,0,1848,4.732001079678521,0.6320115449604914,0.1954229150095807,0.0,0.0,0.2078173098486478,0.2166644673366344,0.223512313966169,0.0,0.0,0.0,0.2742552402846043,0.2664771995588095,0.0,0.0,0.0,0.0,0.0,0.3921139667480006,0.3553440437475587,0.0,0.0,0.0,0.0,0.4565512336796707,0.0,0.0,0.0,0.0,0.0,0.0,NYC
5.703782474656202,1,2,1.0,5,0,1,0,50.0,1,40.59622403057741,-73.74093696892821,0,96.0,1.0,0.0,11,-0.1951,1.0,0.581715,0,0.75,0.55,0,86,27.045740452777142,0.6747809371542062,0.0,0.0,0.2182104690152772,0.0,0.2289010335279792,0.2361356262150494,0.2584099299459728,0.2691050042336263,0.0,0.2897443624388687,0.2815270410532124,0.3050690177128908,0.3381668700724384,0.0,0.3144970187539804,0.4852769272265029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF
4.174387269895637,0,2,1.0,5,0,1,1,100.0,0,42.32002252367938,-71.10594049773768,1,100.0,1.0,0.0,14,0.3818,0.35,0.58863,0,0.9,0.75,0,447,5.663573680310375,0.5310870905851459,0.1200865925344294,0.3513879557466993,0.1269213133438984,0.0,0.1331394407071865,0.1373474148227035,0.0,0.1565239317750421,0.1630616906789699,0.0,0.0,0.0,0.1966935109606699,0.0,0.0,0.5645190647087336,0.0,0.2183574806923617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3702355371008421,DC
5.521460917862246,1,6,2.0,5,1,1,1,100.0,0,37.75570344029274,-122.41150613652692,33,97.0,4.0,1511.0,26,0.9697,0.605952380952381,0.8711807142857143,0,0.85,0.5,1511,1607,3.57285434167797,0.455164595200781,0.1136436553487127,0.1662675694837356,0.0600558383981316,0.0604256638347108,0.0629980932663648,0.0649891963112905,0.0,0.0740630214458304,0.0771565175803715,0.0797433811765472,0.0,0.0,0.0930702133234978,0.0,0.0,0.6677890582283744,0.0,0.1033210359079068,0.1093478485298982,0.0,0.1163148718902494,0.0,0.0,0.0,0.0,0.1572486579296529,0.1689758660129164,0.0,0.0,SF
6.476972362889682,1,14,3.0,5,1,1,1,100.0,0,34.07294417016025,-118.45515033747512,43,95.0,4.0,999.0,17,0.9858,0.3274104683195592,0.7932531404958677,0,0.78,0.58,999,1077,19.10440848071909,0.4973273864054005,0.2252787954863558,0.3295965592342611,0.1190502619327054,0.1197833765851434,0.1248827708457244,0.0,0.1409820985441642,0.1468170678794153,0.1529493863171908,0.0,0.0,0.0,0.1844955223310957,0.0,0.0,0.2647551492690704,0.0,0.0,0.0,0.2333667637738825,0.0,0.0,0.0,0.0,0.0,0.0,0.3349652864020171,0.0,0.0,SF
5.010635294096256,1,4,1.0,5,1,1,1,70.0,1,41.88904240437139,-87.6457889355311,2,80.0,1.0,251.0,26,0.9735,0.4605519480519481,0.8288905844155844,0,0.6,0.72,251,298,2.316443696049516,0.4946401493837586,0.1593117449493701,0.2330827580445705,0.0841894814122777,0.0847079224589626,0.0883140914110119,0.0911053259897289,0.099699148680219,0.1038254986303688,0.1081621267129101,0.1117885302476096,0.108618141451974,0.1177010549131953,0.1304707952404358,0.1183612394996297,0.0,0.5616854181503445,0.0,0.0,0.0,0.0,0.1630563989475544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYC
4.74493212836325,1,4,1.0,5,1,1,1,100.0,0,34.06060417720983,-118.3520268951225,358,98.0,2.0,1948.0,14,0.9858,0.4728070175438597,0.8368721052631578,0,0.78,0.58,1948,2003,9.525050857287976,0.5910241369096825,0.2841463908233727,0.0,0.1501592823315863,0.1510839671520119,0.0,0.0,0.1778221265145905,0.1851818315130002,0.1929165858990563,0.0,0.0,0.0,0.2327060417749299,0.2111075930270486,0.216417877861831,0.0,0.0,0.0,0.0,0.2943478258631555,0.2908253078034392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4380218032733148,SF
4.59511985013459,1,3,1.0,5,1,1,1,100.0,0,34.06678573709125,-118.29658136065656,5,100.0,3.0,20.0,27,0.9622,0.4683314511575381,0.8272694353472614,0,0.78,0.58,20,494,4.570887203540146,0.7729745146353248,0.1917452195918864,0.2805349011684114,0.1013291933112308,0.1019531811557782,0.1062935118565428,0.1096529998051473,0.1199963955130122,0.1249628082376727,0.1301823085591305,0.134546993299171,0.1307311610389444,0.1416632190407537,0.157032686395193,0.1424578072774043,0.1460412479425851,0.0,0.0,0.1743283833825326,0.1844971209693069,0.1986292641021383,0.0,0.2290107665535103,0.2239796611174369,0.0,0.0,0.0,0.0,0.2691980687578973,0.2955820998158787,DC
4.442651256490317,1,2,1.0,5,0,1,0,0.0,0,34.047996696533545,-118.25064289405816,7,94.0,1.0,281.0,18,0.657,0.3318181818181818,0.6794954545454545,0,0.78,0.58,281,447,0.8732327633278247,0.3056625932994395,0.0754539193769922,0.2207873329019304,0.0797483744201234,0.0802394670128348,0.0,0.0,0.0944398861347322,0.098348565643061,0.1024564308329384,0.0,0.0,0.0,0.0,0.0,0.0,0.7094076881746072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYC
