host_tenure,days_between_reviews,n_amenities,review_gap_days,distance_to_city_center,beds,accommodates,number_of_reviews,review_scores_rating,host_response_rate_log,room_type_Private room,room_type_Shared room,log_price,room_type,bathrooms,cleaning_fee,host_identity_verified,host_response_rate,instant_bookable,latitude,longitude,sentiment,objectivity,description_score,luxury_policy_flag,city_value_score,city_expense_score,amenity_score_normalized,Internet,Dryer/Washer,Kitchen,Heating,Smoke detector,Essentials,Air conditioning,TV,Shampoo,Carbon monoxide detector,Hangers,Family/kid friendly,Hair dryer,Laptop friendly workspace,Iron,Pet-Friendly,translation missing: en.hosting_amenity_50,Fire extinguisher,First aid kit,Cable TV,Free parking on premises,Lock on bedroom door,Buzzer/wireless intercom,24-hour check-in,Elevator,Safety card,Indoor fireplace,Self Check-In,Gym
7.081708586105575,3.367295829986474,2.4849066497880004,3.367295829986474,3.4920597783570297,2.1972245773362196,2.1972245773362196,1.3862943611198906,1.0,4.61512051684126,0,0,6.052089168924417,1,1.0,1,1,100.0,0,34.088220558166626,-118.59239796594836,0.9707,0.4201388888888889,0.8157866666666667,0,0.78,0.58,0.4689972716992627,0.3052937450445148,0.0,0.0,0.1611145302021295,0.0,0.1714737753491259,0.0,0.0,0.0,0.0,0.0,0.2436151785011688,0.0,0.231714034155207,0.0,0.0,0.0,0.2894602905868523,0.2941389008412056,0.0,0.3248384332593643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.044522437723423,1.3862943611198906,3.4657359027997265,1.3862943611198906,1.67101402306,2.302585092994046,2.772588722239781,1.3862943611198906,1.0,4.61512051684126,0,0,5.010635294096256,1,2.5,1,0,100.0,0,42.32913500524074,-71.09506593248629,0.9451,0.4868421052631578,0.8268376315789473,0,0.9,0.75,0.4479539900089521,0.1400971562343091,0.3092157102801739,0.0742311922887205,0.0739343267778181,0.0796478747967922,0.0786881116469338,0.0878566797822055,0.0915928998176933,0.0978230909405845,0.0999610688337824,0.0980338883000775,0.1117932950724257,0.1049155986325276,0.1063319434860702,0.109007791709256,0.0,0.0,0.1328312951451456,0.1349782765438899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.089044875446846,4.762173934797756,3.295836866004329,4.762173934797756,3.1244261273507345,1.9459101490553132,2.3978952727983707,2.5649493574615367,0.9500000000000002,4.61512051684126,0,0,6.61338421837956,1,2.5,1,0,100.0,1,33.98384802331264,-118.46825849550078,0.9898,0.5153439153439154,0.8510331746031746,0,0.78,0.58,0.8276947589559214,0.1973014734001466,0.290316219955793,0.1045411913024073,0.1041231099917148,0.112169607670802,0.1108179550843246,0.1237302229039032,0.12899201220615,0.1377661081346576,0.1407770628161316,0.1380629780407624,0.1574406106941755,0.1477546207878471,0.1497492860184481,0.1535177336530792,0.2309820224046294,0.0,0.1870688238807291,0.0,0.0,0.209932573265537,0.2358102959329198,0.0,0.2294252325263085,0.0,0.0,0.0,0.2775629129388137,0.0
7.47477218239787,0.0,2.5649493574615367,0.0,1.4872676224000125,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0,4.61512051684126,0,0,5.298317366548036,1,1.0,0,1,100.0,0,41.858366655688336,-87.6584907251473,0.9337,0.3564285714285714,0.7837235714285713,0,0.6,0.72,0.7137977263400352,0.1838656291511415,0.5410925069646582,0.1948442814924533,0.1940650599093391,0.2090621537752125,0.206542938394571,0.2306088736914648,0.2404158171860655,0.0,0.2623808406361206,0.0,0.0,0.0,0.0,0.0,0.0,0.3948302420561416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.415776975415394,5.58724865840025,3.332204510175204,5.58724865840025,1.0085793620486012,1.3862943611198906,2.0794415416798357,3.7376696182833684,0.8250000000000002,4.61512051684126,0,0,5.4380793089231965,1,2.0,1,1,100.0,1,38.918837639467625,-77.04147223385179,0.9747,0.5148809523809523,0.8456092857142856,0,0.73,0.78,0.8664992293442481,0.1934137489451392,0.2845956875717373,0.1024812606846684,0.1020714174520183,0.1099593630165923,0.1086343440518744,0.1212921822490753,0.1264502906887572,0.1350514975519984,0.1380031229139982,0.135342517788691,0.1543383241179082,0.1448431916805122,0.1467985530546193,0.1504927453592009,0.0,0.0,0.1833827285422742,0.1863467838622273,0.2021624495242508,0.0,0.2311637748581296,0.0,0.2249045258548518,0.0,0.0,0.2812895263943144,0.2720936779359569,0.0
6.875232087276577,0.0,3.258096538021482,0.0,2.5219703534529496,1.6094379124341003,2.1972245773362196,0.0,0.9000000000000004,4.61512051684126,0,0,5.416100402204419,1,2.0,1,1,100.0,0,41.93525499405589,-87.73721574776026,0.9844,0.6025910364145658,0.8753173109243697,0,0.6,0.72,0.7945865269638125,0.203752424035397,0.2998083720987679,0.1079592603761966,0.1075275095178301,0.115837094737116,0.1144412486433064,0.1277756947713273,0.1332095230475205,0.1422704960009602,0.1453798965768335,0.1425770723379211,0.1625882742674322,0.1525855921354327,0.1546454747550107,0.158537135203229,0.0,0.0,0.0,0.1963077037191322,0.2129687747854126,0.2167965091679338,0.2435203274503322,0.0,0.0,0.0,0.0,0.0,0.2866380841409729,0.0
6.706862336602747,6.22455842927536,2.8903717578961645,6.22455842927536,1.5632407163910618,1.0986122886681098,1.3862943611198906,2.9444389791664403,0.5750000000000002,4.51085950651685,0,1,4.442651256490317,2,1.0,1,1,90.0,0,40.78768197840432,-73.97237889515469,0.9253,0.5606462585034013,0.8420488775510204,0,0.75,0.55,0.4804209656822146,0.1135673601503379,0.0,0.1203484892290424,0.119867191345501,0.1291303710280615,0.1275743399103892,0.142439025353966,0.0,0.0,0.1620634566810537,0.158938984898344,0.0,0.1700960661237268,0.172392337517135,0.1767305985787934,0.0,0.0,0.0,0.2188356560085239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0063531596017325,3.2188758248682006,3.091042453358316,3.2188758248682006,1.8371752442050129,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.75,4.61512051684126,1,0,3.555348061489413,0,1.0,1,0,100.0,1,40.71981019945565,-73.94180024684134,0.989,0.3950892857142857,0.8146767857142856,0,0.75,0.55,0.1738776065422457,0.0688754256772261,0.0,0.072987990689301,0.0,0.0783139562339243,0.0773702669075649,0.0863852826315292,0.0,0.0,0.0,0.096392046333456,0.0,0.0,0.104551128196224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646367280644995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3561076606958915,6.075346031088684,3.2188758248682006,6.075346031088684,3.129353147207514,1.791759469228055,2.4849066497880004,3.871201010907891,0.8500000000000001,4.61512051684126,0,0,5.991464547107983,1,3.0,1,1,100.0,0,33.992719878512936,-118.47348941550614,0.9792,0.4305860805860806,0.8218958241758242,0,0.78,0.58,0.937904458666479,0.2230441977127407,0.3281949559074469,0.1181811049869345,0.1177084749101536,0.1268048318116023,0.1252768236242241,0.1398738074522619,0.1458221237685467,0.1557410116171923,0.1591448177809546,0.1560766153452897,0.1779825264075308,0.1670327660713309,0.169287683373254,0.173547815671324,0.0,0.0,0.2114764528641995,0.0,0.2331331749045867,0.2373233284620168,0.0,0.0,0.2593592741201063,0.0,0.3041199987632801,0.0,0.313777673143332,0.0
7.922261058353247,3.5553480614894135,3.091042453358316,3.5553480614894135,1.8702520217018619,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0,4.61512051684126,1,0,5.049856007249537,0,1.0,1,1,100.0,0,40.70817650386873,-74.00505345910763,0.6739,0.7232323232323232,0.8028346969696969,0,0.75,0.55,0.5299732519883368,0.0907863473757248,0.4007585256131347,0.0962072177677453,0.0958224656982374,0.1032275004489919,0.1019836009571886,0.1138665089910198,0.0,0.126783460195948,0.1295543830170917,0.0,0.0,0.1359756934202804,0.1378113448972095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2170116124568446,0.0,0.0,0.256618407500417,0.0,0.0,0.0,0.2780834824004466
7.475339236566737,5.062595033026967,3.091042453358316,5.062595033026967,2.1839457576313963,0.6931471805599453,1.0986122886681098,2.70805020110221,0.8500000000000001,4.61512051684126,0,0,4.23410650459726,1,1.0,1,1,100.0,0,40.81766654245186,-73.94051454152594,0.9678,0.6163793103448276,0.8736437931034482,0,0.75,0.55,0.6298426358200756,0.2019286772086041,0.0,0.1069929388246072,0.1065650524810391,0.1148002602800446,0.1134169081229149,0.1266320003147647,0.1320171914906979,0.1409970615038917,0.1440786304627409,0.0,0.0,0.0,0.1532612743205985,0.1571181013015489,0.0,0.216809277700325,0.0,0.0,0.0,0.0,0.24134062614592,0.244779077786134,0.0,0.0,0.0,0.0,0.2840724444983286,0.0
6.602587892189336,6.429719478039138,2.6390573296152584,6.429719478039138,0.963265833727772,1.0986122886681098,1.6094379124341003,4.969813299576001,0.7000000000000002,4.61512051684126,0,0,4.23410650459726,1,1.0,1,1,100.0,1,34.05096012187844,-118.2654305579569,0.8109,0.5473003848003848,0.7980051154401153,0,0.78,0.58,0.5882967190075141,0.3044538943745331,0.4479840025643165,0.1613164476983948,0.1606713106854167,0.1730877793121122,0.1710020579705394,0.1909268469502184,0.0,0.0,0.2172316520214476,0.0,0.2429450030579998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4662793560118815
4.0943445622221,0.0,2.70805020110221,0.0,1.9173382837839388,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0,4.61512051684126,1,0,4.0943445622221,0,1.0,1,0,100.0,1,40.70785280745311,-73.9541996276542,0.9903,0.2890624999999999,0.7833237499999999,0,0.75,0.55,0.6481528573976159,0.1431014632273118,0.0,0.1516460793230924,0.1510396160638267,0.1627117599347166,0.1607510704419665,0.179481436583908,0.0,0.1998417073877455,0.0,0.200272342975201,0.0,0.2143309126785446,0.0,0.2226908085226701,0.0,0.0,0.0,0.2757456239158278,0.0,0.0,0.3420633187429727,0.0,0.0,0.0,0.3902367088317016,0.0,0.0,0.0
6.762729506931879,2.5649493574615367,2.1972245773362196,2.5649493574615367,2.797767290130197,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.0,4.61512051684126,1,0,3.6635616461296463,0,1.0,0,0,100.0,0,40.62378103166368,-73.92489270063366,0.6808,0.5090909090909091,0.7410072727272727,0,0.75,0.55,0.4130331705333377,0.2107386977802233,0.0,0.2233219462561415,0.2224288367474974,0.0,0.2367304322940803,0.2643137489190789,0.0,0.0,0.0,0.2949315248646108,0.0,0.0,0.0,0.3279461295315095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.835974581721566,0.0,2.70805020110221,0.0,1.4571132074309845,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0,4.2626798770413155,1,0,4.07753744390572,0,1.0,1,1,70.0,0,40.73546520668483,-73.95449718246375,0.9432,0.4887784090909091,0.8267535227272726,0,0.75,0.55,0.7850341157928127,0.160384936647759,0.4719918989250906,0.1699615522902162,0.1692818417601986,0.0,0.1801662237928366,0.2011588015017923,0.0,0.2239781400980552,0.0,0.2244607868848502,0.0,0.2402173190710182,0.2434602168672715,0.0,0.0,0.3444081618252819,0.0,0.0,0.0,0.0,0.0,0.3888390438260463,0.0,0.0,0.0,0.0,0.0,0.0
7.216709486709457,0.0,2.833213344056216,0.0,1.246508091938048,0.6931471805599453,1.0986122886681098,0.0,0.9000000000000004,9.999950000333332e-06,0,0,5.5606816310155285,1,1.0,1,1,0.0,0,40.77715158088915,-73.9823469582875,0.5719,0.5234693877551021,0.7072058163265306,0,0.75,0.55,0.6095952936528948,0.1236878233603879,0.3639970925074802,0.1310732472582446,0.1305490589040873,0.140637719332712,0.1389430237637461,0.1551323635971189,0.1617295699388674,0.0,0.1765056102088186,0.0,0.1973982870953899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585652104179153,0.0,0.0,0.2998701497385925,0.0,0.3496183421343668,0.0,0.0,0.0,0.0
6.278521424165844,0.0,2.772588722239781,0.0,1.8183132137583988,0.6931471805599453,1.6094379124341003,0.0,0.9000000000000004,9.999950000333332e-06,1,0,5.926926025970412,0,1.0,0,0,0.0,1,38.88124635518386,-76.984103313391,0.8856,0.5172222222222222,0.8151266666666667,0,0.73,0.78,0.815405341786099,0.1551959849207179,0.4567214924251609,0.1644627672501734,0.1638050474706736,0.1764636871751582,0.1743372858785641,0.1946506883817013,0.2029284630899654,0.0,0.0,0.0,0.0,0.2324455413797236,0.0,0.2415119914362319,0.0,0.3332654861883843,0.294294106068328,0.0,0.0,0.0,0.3709735208873332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.703782474656201,5.605802066295998,2.5649493574615367,5.605802066295998,3.8383487588835785,0.6931471805599453,1.0986122886681098,3.044522437723423,0.9250000000000003,4.61512051684126,1,0,4.442651256490317,0,1.0,0,1,100.0,1,34.082370567005206,-117.75643214578167,0.4404,0.7342592592592592,0.7244177777777776,0,0.78,0.58,0.7367395650277028,0.3773394964344811,0.0,0.0,0.1991356740239963,0.2145246183129734,0.2119395798054233,0.2366343200569847,0.2466975035266154,0.2634779810480187,0.2692364384164045,0.2640457453882724,0.0,0.0,0.0,0.0,0.4417536195627626,0.0,0.0,0.0,0.0,0.0,0.4509877031730661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.647688373563329,6.621405651764134,2.8903717578961645,6.621405651764134,1.0996742896340757,0.6931471805599453,1.3862943611198906,2.6390573296152584,0.7749999999999999,3.5263605246161616,0,0,4.941642422609304,1,1.0,1,0,33.0,0,40.7398598876454,-73.99708957480503,0.9819,0.4000566893424035,0.8136820068027211,0,0.75,0.55,0.7252924133519792,0.2729080992749468,0.4015664273126709,0.1446017473798419,0.1440234558249072,0.0,0.153283789352467,0.1711440840945318,0.178422209759357,0.1905585704334039,0.0,0.1909692019426916,0.2177724123027374,0.2043747166374274,0.0,0.2123462748364263,0.0,0.0,0.2587542620898219,0.0,0.0,0.0,0.0,0.0,0.0,0.3857035989126521,0.0,0.0,0.0,0.0
5.351858133476067,0.0,1.791759469228055,0.0,2.847589160696656,0.6931471805599453,1.0986122886681098,0.0,0.9000000000000004,9.999950000333332e-06,1,0,5.552959584921617,0,1.0,0,0,0.0,1,34.06066376404605,-118.4250537811424,0.0,1.0,0.6499999999999999,0,0.78,0.58,0.5108493752681975,0.3652455532362013,0.0,0.0,0.3855065272266687,0.0,0.4102935940188328,0.4581001138792415,0.0,0.0,0.0,0.0,0.582909817791526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.61512051684126,4.465908118654584,3.044522437723423,4.465908118654584,1.4256507248786408,1.6094379124341003,2.0794415416798357,3.1780538303479458,0.75,4.61512051684126,0,0,5.293304824724492,1,1.0,1,0,100.0,1,40.77247312807067,-73.9545043310263,0.9838,0.4881150793650793,0.8407645238095238,0,0.75,0.55,0.6768847295945183,0.1157102190857708,0.0,0.1226192986866975,0.1221289193780971,0.1315668824431984,0.1299814911715179,0.1451266526601749,0.1512983530783603,0.1615897365604102,0.1651213698507922,0.1619379436090792,0.184666513052072,0.1733055435184,0.1756451423755006,0.180065260420256,0.0,0.248474356087778,0.0,0.2229647820201564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3255613342643291,0.0
7.5822291942764615,7.2305631534092925,3.258096538021482,7.2305631534092925,0.9945786704040067,0.6931471805599453,1.3862943611198906,3.5553480614894135,0.9500000000000002,4.61512051684126,0,0,5.010635294096256,1,1.0,1,1,100.0,0,34.04406041696325,-118.23677642497906,0.981,0.3646969696969697,0.8027590909090908,0,0.78,0.58,0.7978780797097825,0.2097518644617894,0.3086361564859013,0.1111380944645305,0.1106936308074521,0.1192478897366444,0.1178109432950775,0.1315380189367974,0.1371318449611627,0.1464596160530622,0.1496605721704465,0.1467752194554848,0.1673756463446741,0.1570784376771541,0.1591989730380185,0.16320522247888,0.0,0.2252089740739376,0.1988735001085293,0.2020879361717298,0.0,0.2231800294993381,0.0,0.2542623893575989,0.0,0.0,0.0,0.0,0.0,0.0
6.823286122355687,6.570882962339584,3.258096538021482,6.570882962339584,2.179867863979275,0.6931471805599453,1.0986122886681098,2.9444389791664403,0.9750000000000001,4.61512051684126,1,0,4.59511985013459,0,2.0,1,1,100.0,0,37.74365374757837,-122.47642053088596,0.9904,0.4240259740259741,0.8238477922077921,0,0.85,0.5,0.8986823154303625,0.18715216049274,0.2753821695016891,0.0991635261286186,0.0987669511856679,0.1063995319215797,0.1051174092012805,0.0,0.1223565812999597,0.1306793321699465,0.1335354014332548,0.1309609308998258,0.1493417658415188,0.1401540293981938,0.1420460877844464,0.1456206840830488,0.6573004820952861,0.0,0.1774458849534791,0.1803139817665272,0.1956176301080839,0.0,0.2236800647746482,0.0,0.217623453078663,0.0,0.2551813290875223,0.0,0.0,0.0
6.682108597449809,5.8289456176102075,1.0986122886681098,5.8289456176102075,1.6066807452915857,1.0986122886681098,1.3862943611198906,1.791759469228055,1.0,4.61512051684126,0,0,5.393627546352364,1,1.0,1,0,100.0,0,40.72020659863792,-73.99591621084966,0.9652,0.4809905780494015,0.8321171734148203,0,0.75,0.55,0.324576869251606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965020862251614,0.0,0.0,0.0,0.0,0.8026115256642097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2324480165505225,5.575949103146316,2.5649493574615367,5.575949103146316,2.3326273817312324,1.3862943611198906,1.9459101490553132,3.8066624897703196,0.7749999999999999,4.61512051684126,0,0,4.787491742782046,1,1.0,1,1,100.0,0,40.736895067823,-73.87613235524259,0.5316,0.615,0.72056,0,0.75,0.55,0.7510408314270004,0.4016574682988861,0.0,0.0,0.2119691456427186,0.228349843823823,0.2255982102625109,0.2518844245164248,0.2625961385925603,0.2804580485748975,0.2865876147341467,0.0,0.3205105162626023,0.0,0.0,0.0,0.0,0.0,0.3808263004969938,0.3869816796373254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.931471805599453,2.6390573296152584,3.295836866004329,2.6390573296152584,1.7866163287868664,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.75,4.61512051684126,1,0,4.700480365792417,0,1.0,1,1,100.0,0,37.751945060853856,-122.44068281427444,0.9893,0.335660173160173,0.7969530519480519,0,0.85,0.5,0.9292137966286332,0.1899197622588878,0.2794545145746602,0.1006299540305377,0.1002275145466188,0.1079729657076935,0.1066718829866346,0.0,0.124165987558557,0.1326118150734852,0.1355101198221684,0.1328975780787867,0.0,0.1422266239024406,0.1441466620037959,0.1477741193487428,0.0,0.2039153974837825,0.1800699505442793,0.1829804607058262,0.1985104190406369,0.2020782902321586,0.0,0.230221803568134,0.2208416636059151,0.0,0.2589549446055648,0.0,0.2671783516300123,0.0
7.371489295214277,0.0,2.0794415416798357,0.0,1.6119684563251588,1.0986122886681098,1.6094379124341003,0.6931471805599453,1.0,4.61512051684126,0,0,5.288267030694535,1,1.0,1,1,100.0,1,40.71881357786586,-73.98378292797288,0.9287,0.3757575757575756,0.7877722727272727,0,0.75,0.55,0.6112618853525184,0.3319613539178598,0.0,0.3517828306791282,0.3503759801822364,0.3774525774099659,0.3729042441927718,0.4163542380896157,0.4340602457610522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
