log_price,room_type,accommodates,bathrooms,bed_type,cleaning_fee,host_has_profile_pic,host_identity_verified,host_response_rate,instant_bookable,latitude,longitude,number_of_reviews,review_scores_rating,beds,review_gap_days,n_amenities,sentiment,objectivity,description_score,luxury_policy_flag,city_value_score,city_expense_score,days_between_reviews,host_tenure,distance_to_city_center,amenity_score_normalized,Dryer/Washer,Internet,Kitchen,Heating,Essentials,Smoke detector,Air conditioning,TV,Carbon monoxide detector,Hangers,Shampoo,Laptop friendly workspace,Hair dryer,Iron,Family/kid friendly,translation missing: en.hosting_amenity_50,Pet-Friendly,Fire extinguisher,Free parking on premises,First aid kit,Cable TV,Buzzer/wireless intercom,Lock on bedroom door,24-hour check-in,Elevator,Safety card,Self Check-In,Indoor fireplace,Breakfast
3.912023005428147,2,2,1.0,5,0,1,0,0.0,0,42.352935288175466,-71.12771394006761,1,20.0,1.0,0.0,1,0.8442,0.5111111111111111,0.7988033333333332,0,0.9,0.75,0,55,5.858763243847227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0943445622221,0,1,1.0,5,0,1,0,0.0,0,42.33454903433351,-71.10296058223194,2,100.0,1.0,18.0,17,0.9486,0.5188085399449036,0.8376525619834709,0,0.9,0.75,18,32,4.472908076261121,0.8121648762860934,0.45551623080619086,0.30746048904332085,0.16161025507927781,0.1635651730786928,0.171998766134452,0.0,0.19769533307285045,0.2053110669948846,0.0,0.20230293541771402,0.2133374234025185,0.2203732574022552,0.2213369982990586,0.21989371609005218,0.0,0.2956355098767638,0.0,0.0,0.0,0.0,0.3304620786319838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.247024072160486,1,8,2.0,5,1,1,0,80.0,1,40.66100657986901,-73.9433386275539,32,65.0,4.0,328.0,17,0.6724,0.5030112044817926,0.7362433613445377,0,0.75,0.55,328,334,10.98864544119043,0.8330452241626098,0.46564436383156227,0.15714834526371874,0.16520356317899193,0.16720194761980403,0.17582305661149245,0.17868823476936743,0.0,0.20987603670941024,0.21301445913755596,0.2068010211120644,0.21808085438781308,0.22527312598049273,0.22625829508411882,0.2247829223518393,0.26171236377520357,0.0,0.0,0.0,0.31942577888261503,0.0,0.0,0.0,0.0,0.37100458468145525,0.0,0.0,0.0,0.0,0.0
4.727387818712341,1,2,1.0,5,1,1,1,0.0,1,40.72187743224769,-73.94962587266039,31,954.158883083359672,0,2,1.0,5,0,1,1,0.0,0,37.75693547089615,-122.46650706669786,0,96.0,1.0,0.0,14,0.891,0.5936507936507937,0.839945238095238,0,0.85,0.5,0,978,6.273089068807587,0.5901957459333765,0.3130643688350695,0.10534585839448443,0.11230446071717583,0.0,0.11761178886580423,0.0,0.1385331984980945,0.0,0.0,0.14297466206225076,0.0,0.0,0.0,0.0,0.0,0.0,0.7726798453399387,0.0,0.0,0.22222317515003517,0.0,0.2361327038649577,0.2438579482265603,0.2513409825590585,0.0,0.0,0.0,0.0,0.0
4.477336814478207,1,4,1.0,5,1,1,0,100.0,0,34.073758533042195,-118.29697029560364,1,100.0,1.0,0.0,7,0.992,0.5251373626373625,0.8547412087912087,0,0.78,0.58,0,624,4.870391011550089,0.5760619270453794,0.0,0.2889402004489955,0.3080260950499414,0.0,0.3225829127785591,0.33792695910121595,0.37996567452124563,0.0,0.0,0.0,0.0,0.0,0.0,0.43895399511312283,0.516066465088101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.389071729816501,1,2,1.0,5,1,1,1,0.0,1,42.35996672791232,-71.06488466913757,5,92.0,1.0,122.0,15,0.9198,0.5116666666666667,0.8254299999999999,0,0.9,0.75,122,1092,0.8493174311657837,0.7801782286872235,0.0,0.2960953829672347,0.1578269559514167,0.1607001686599194,0.16528560399250183,0.1731476136144133,0.19468748505217393,0.0,0.20221046034785678,0.0,0.2115093567272925,0.21381387020058742,0.0,0.0,0.2644230490934782,0.28871467699933984,0.0,0.0,0.2950724877543886,0.0,0.0,0.0,0.0,0.0,0.0,0.42351770426120555,0.0,0.464045909715178,0.0
3.80666248977032,0,2,1.0,5,1,1,1,91.0,0,40.64187855658879,-73.98041788149277,51,89.0,1.0,547.0,22,0.9946,0.40053081838796123,0.8182692455163884,0,0.75,0.55,547,1237,12.57103874979251,0.2930927757279248,0.0,0.07561487123564757,0.08060959838135126,0.0820770823171619,0.0,0.08843457386609983,0.0,0.09902108299436663,0.0,0.10262397427446798,0.10802770792166422,0.0,0.1123552567642871,0.11487307673793526,0.13505320217136377,0.0,0.0,0.13991362805770005,0.0,0.0,0.0,0.0,0.0,0.18040686479839246,0.0,0.0,0.0,0.0,0.0
4.653960350157523,0,2,1.0,5,1,1,0,100.0,1,40.82400674072727,-73.944418447017,11,98.0,1.0,106.0,17,0.9734,0.42307692307692313,0.8176130769230769,0,0.75,0.55,106,700,8.375724389906324,0.5860371968006759,0.33254259330617786,0.11190026215670364,0.11929181447798771,0.0,0.1249293537247538,0.13087176950276527,0.14715245065728247,0.1465384383394492,0.0,0.0,0.15986708221653578,0.0,0.16627129665308893,0.0,0.1998613299357618,0.0,0.0,0.20705413370552941,0.2230273799210208,0.0,0.0,0.0,0.0,0.2669789042276641,0.30106738697708196,0.0,0.0,0.0,0.0
5.298317366548036,1,4,1.0,5,1,1,0,90.0,0,40.71277740241966,-73.99190082382245,11,95.0,2.0,157.0,29,0.631,0.4225070028011204,0.6976021008403361,0,0.75,0.55,157,2602,4.730890701268617,0.42537773543841023,0.17498789393999606,0.11776651532939879,0.06277278099098771,0.06391554872039183,0.06573932163766928,0.0688662919652045,0.0,0.07711028067513365,0.08042550694198372,0.07991594538258198,0.08412397265948696,0.08504055068431088,0.08749394696999803,0.08945463856199477,0.10516942463759853,0.0,0.0,0.10895436409657615,0.1173596774937094,0.0,0.0,0.0,0.1363048402457298,0.14048749579032932,0.0,0.16844640977285433,0.0,0.0,0.0
3.688879454113936,0,2,1.0,5,1,1,1,100.0,0,33.87272490431933,-118.07332732823082,0,96.0,1.0,0.0,13,0.5994,0.30000000000000004,0.64979,0,0.78,0.58,0,517,25.996837925876815,0.7017836929719986,0.4983160375085267,0.3353657327303821,0.0,0.18201340822154455,0.1872069977493132,0.0,0.22050837275359556,0.0,0.22902910042272112,0.22757801319931123,0.0,0.0,0.24915801875426336,0.0,0.29949278074305224,0.0,0.0,0.0,0.0,0.35372077791985385,0.0,0.3758610849072736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.081404364984463,1,2,1.0,5,1,1,0,100.0,0,42.34402836742756,-71.08292014163338,173,95.0,1.0,853.0,23,0.954,0.5166666666666666,0.8389,0,0.9,0.75,853,896,2.5181455248013314,0.9700009627633392,0.3616416868794298,0.24338415819919532,0.12973042818309558,0.13209214841452369,0.13586127952090407,0.14232368556860203,0.16002900547282484,0.15936126409215448,0.16621273245682758,0.16515963845265524,0.17385622910581436,0.17575049056351041,0.1808208434397149,0.18487293983801295,0.21735016793288606,0.0,0.0,0.2251723770003919,0.24254335991382628,0.25670492053760413,0.28262686395422426,0.0,0.28169670053403717,0.0,0.0,0.3481226181276714,0.0,0.0,0.0
6.802394763324312,0,2,1.0,5,1,1,1,0.0,0,37.78282454125839,-122.4464705235138,24,98.0,1.0,790.0,5,0.9911,0.42899999999999994,0.8255849999999998,0,0.85,0.5,790,1208,3.5437836953273596,0.3285806860802721,0.0,0.37082626055137863,0.0,0.20125893898429367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066326289983155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.912023005428147,0,2,1.0,5,1,1,0,95.0,1,40.8503725418474,-73.9407077949986,1,100.0,1.0,0.0,7,0.34,0.5952380952380951,0.6475714285714285,0,0.75,0.55,0,24,11.224037662709007,0.15166469723938142,0.0,0.0,0.15441373534627906,0.1572248109581085,0.16171108007243404,0.0,0.0,0.0,0.0,0.0,0.0,0.2091898571285903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.787491742782046,0,2,1.0,5,1,1,0,0.0,0,37.77534182133621,-122.39318016707315,7,94.0,1.0,104.0,14,0.8975,0.19166666666666676,0.721625,0,0.85,0.5,104,126,1.802451671614756,0.7526199217189257,0.46785276761370953,0.15743200540482719,0.16783114909373895,0.1708864864253871,0.0,0.0,0.20702816026265242,0.0,0.2150279951505972,0.21366561641417212,0.0,0.22736691151155686,0.23392638380685477,0.23916854637649607,0.0,0.3070154632896976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42357043299342895,0.0,0.0,0.0,0.0
4.48863636973214,0,2,1.0,5,0,1,0,100.0,0,38.901290044580826,-77.01615117089514,24,100.0,1.0,115.0,17,0.891,0.5168518518518519,0.8169055555555556,0,0.73,0.78,115,282,1.7640246714868457,0.59904080442005,0.3594685509117205,0.24192164188168438,0.1289508668940647,0.1312983953457097,0.0,0.1414684503139639,0.15906737742969024,0.15840364856434683,0.16521394586695745,0.1641671799951351,0.0,0.0,0.0,0.183762022458756,0.21604409209965364,0.0,0.0,0.0,0.0,0.0,0.0,0.27113363682061487,0.0,0.0,0.0,0.0,0.0,0.0,0.37497476664719803
4.48863636973214,0,2,1.5,5,1,1,1,100.0,1,40.69318482463649,-73.95669295243503,3,100.0,2.0,96.0,18,0.9966,0.38182900432900435,0.8133587012987012,0,0.75,0.55,96,1437,7.237963937902415,0.7191728059012064,0.3446823715444648,0.11598528583407001,0.12364667368266191,0.1258976402051264,0.12949001656975256,0.1356493657908684,0.0,0.15188796101905344,0.15841812734162328,0.0,0.0,0.1675086088947771,0.1723411857722324,0.17620325767092312,0.20715745462074414,0.0,0.0,0.0,0.23116920291695361,0.0,0.2693729768006396,0.0,0.0,0.0,0.0,0.0,0.36354837376442206,0.36354837376442206,0.0
5.075173815233828,1,8,2.0,5,1,0,0,100.0,1,40.64640261460305,-74.08584617248451,1,100.0,4.0,0.0,14,0.9752,0.6912037037037038,0.898681111111111,0,0.75,0.55,0,171,14.807482079802135,0.7726158821676375,0.0,0.3308676214655212,0.1763615122785192,0.17957214341129848,0.18469607363497034,0.0,0.21755079212243272,0.21664303377032307,0.22595723506484736,0.22452561062832618,0.0,0.0,0.0,0.0,0.2954758174121925,0.3226201553825935,0.0,0.0,0.0,0.3489764786057202,0.0,0.37081982751260867,0.3829514540716325,0.0,0.0,0.0,0.0,0.0,0.0
4.4998096703302615,1,4,1.0,5,1,1,1,96.0,1,33.990210714830546,-117.9176509012948,2,90.0,2.0,5.0,24,0.25,0.7,0.6475,0,0.78,0.58,5,809,31.375399797866297,0.6484008786632834,0.2827645184244292,0.19029997586609823,0.1014351038087544,0.10328171250493505,0.10622876363549101,0.1112816632326264,0.12512530028527943,0.1246031990541781,0.12996030312410495,0.1291368979975695,0.13593668728401528,0.13741779399346926,0.1413822592122146,0.0,0.16994422323193495,0.0,0.0,0.0,0.0,0.20071536514317082,0.0,0.2132786638769782,0.22025622254885122,0.0,0.0,0.0,0.0,0.0,0.2949619905368211
6.1092475827643655,1,5,2.0,5,1,1,0,0.0,0,40.75212241569644,-73.98144354421648,1,100.0,2.0,0.0,22,0.8625,0.2300000000000001,0.720875,0,0.75,0.55,0,25,0.3765112305821855,0.8298632228867786,0.3473670442358271,0.23377735121467338,0.12460973671001144,0.12687823562998424,0.1304985924064893,0.13670591575687782,0.15371237509360275,0.1530709906566511,0.15965201934017575,0.15864049283534068,0.0,0.1688133051165561,0.17368352211791355,0.1775756750413809,0.20877096899555947,0.0,0.0,0.21628442151432312,0.23296974073782986,0.2465723192958938,0.0,0.0,0.27057762914405664,0.0,0.31448870140296115,0.0,0.0,0.0,0.0
4.189654742026425,1,2,1.0,5,0,1,0,0.0,1,40.71291920603621,-73.94873235659239,2,60.0,1.0,570.0,13,0.911,0.5569444444444445,0.8359333333333333,0,0.75,0.55,570,1229,5.533619628236817,0.631339052433937,0.0,0.28258094112557103,0.1506233879799152,0.15336546096695836,0.0,0.16524477726902598,0.0,0.0,0.0,0.0,0.20185560639922678,0.0,0.0,0.0,0.0,0.2755371067446423,0.3454408827149367,0.0,0.28160473309077405,0.0,0.32814364663039713,0.0,0.0,0.3370999699342859,0.0,0.0,0.0,0.0,0.0
4.787491742782046,1,2,1.0,5,1,1,1,92.0,0,33.76766133772254,-118.19545593535332,29,95.0,1.0,288.0,17,0.9657,0.36018518518518516,0.7960505555555555,0,0.78,0.58,288,750,32.40451940461923,0.7019321828766706,0.361669878097935,0.24340313083491022,0.12974054111802638,0.13210244545370325,0.13587187037687096,0.14233478019143975,0.16004148028649848,0.0,0.16622568931337658,0.0,0.0,0.0,0.0,0.0,0.21736711112914534,0.0,0.0,0.22518992996486376,0.24256226700641095,0.0,0.0,0.27279401529966857,0.0,0.0,0.0,0.34814975548807614,0.0,0.38146568225384064,0.0
4.0943445622221,0,1,1.0,5,1,1,0,100.0,1,40.82051216376015,-73.95608509644066,1,100.0,1.0,0.0,8,0.8904,0.5351851851851852,0.8221955555555556,0,0.75,0.55,0,124,7.664919795920648,0.5884777619315441,0.0,0.19683299171689944,0.0,0.2136547665806899,0.0,0.2302039461394646,0.0,0.0,0.0,0.2671403594058989,0.0,0.2842707192554066,0.0,0.0,0.0,0.0,0.48123671847984173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5295786921759096,0.0,0.0,0.0,0.0
5.010635294096256,1,3,1.0,5,1,1,1,100.0,1,40.76090268347526,-73.99224601933228,3,87.0,2.0,14.0,13,0.9529,0.6975279106858054,0.8927733732057416,0,0.75,0.55,14,487,0.9632756743648505,0.6366261533319072,0.0,0.1443092136010523,0.0,0.15664219233999777,0.16111183695405562,0.16877531629974674,0.0,0.1889794214197501,0.19710427242923317,0.19585545517905117,0.0,0.0,0.0,0.21923258080177307,0.0,0.0,0.0,0.0,0.2876213619842492,0.0,0.0,0.0,0.0,0.3443022828955615,0.3882635931160204,0.4128230993376938,0.0,0.0,0.0
5.298317366548036,1,4,1.0,5,1,1,1,0.0,0,40.7169105049998,-73.93952672610838,1,100.0,2.0,0.0,24,0.9584,0.4638236763236764,0.824587102897103,0,0.75,0.55,0,175,5.646680337199545,0.7408982869985185,0.2758439175647156,0.1856424248270899,0.09895250142803308,0.10075391477296687,0.10362883746003428,0.10855806842473009,0.12206288543368744,0.12155356251808677,0.1267795526164358,0.1259763001535314,0.13260966605756744,0.13405452299840165,0.1379219587823578,0.14101271459234566,0.16578487486688676,0.0,0.6808153746623093,0.17175130205565942,0.1850011019339268,0.0,0.21557498538091666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.7535901911063645,1,8,1.0,5,1,1,0,100.0,1,40.63447410066605,-74.02454811731934,72,87.0,4.0,322.0,17,0.9892,0.4591510341510341,0.8339653102453102,0,0.75,0.55,322,331,13.820214750163952,0.8596826745401981,0.0,0.32040363626523904,0.17078392131870354,0.17389301336310614,0.1788548946990981,0.18736234404183738,0.21067055325531223,0.20979150357502677,0.21881113490206178,0.21742478687200725,0.22887343369026872,0.23136713855410862,0.23804201628938929,0.24337640793639775,0.2861311297490491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3708402709643738,0.38221988971242127,0.0,0.0,0.0,0.0,0.0
4.31748811353631,0,1,1.0,5,1,1,1,100.0,1,40.76221895676022,-73.99021473463087,69,89.0,1.0,665.0,17,0.9279,0.46896825396825403,0.8154554761904762,0,0.75,0.55,665,1294,0.9676342021651271,0.6311219064351279,0.3515913440337786,0.23662029683628322,0.12612510465968235,0.1284211905937036,0.1320855742076801,0.13836838426646533,0.0,0.15493247338978033,0.0,0.16056970579020088,0.16902461048506592,0.0,0.1757956720168893,0.0,0.0,0.0,0.0,0.0,0.23580286508010198,0.0,0.2747724130344712,0.0,0.27386809967973436,0.2822720266683085,0.0,0.0,0.0,0.0,0.0
4.59511985013459,1,5,1.0,5,1,1,1,100.0,0,41.96532953189604,-87.66704279294615,15,97.0,2.0,209.0,16,0.9798,0.46846681096681086,0.8334700432900431,0,0.6,0.72,209,911,10.575175135264374,0.7769900845115054,0.440458386847093,0.29642764535686833,0.15800406091336341,0.16088049778737282,0.16547107865004035,0.17334191059831883,0.19490595292683965,0.19409268304664698,0.20243737010271617,0.0,0.21174670120592579,0.0,0.0,0.0,0.2647197704853674,0.0,0.0,0.27424676284397503,0.29540360230576695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46456663719602065,0.0,0.0
5.855071922202427,1,6,1.0,5,1,1,1,100.0,1,40.75460770386418,-73.97088265432085,4,100.0,3.0,10.0,19,0.9828,0.47496392496392503,0.8364691774891775,0,0.75,0.55,10,171,1.105369807855832,0.922498152705236,0.0,0.1384583070470985,0.1476041463966244,0.15029125460762624,0.15457968090364563,0.1619324503479319,0.18207713550578528,0.18131739549807913,0.18911283064536577,0.1879146457342524,0.1978094164360705,0.19996466134993632,0.20573358633309888,0.2103439637007237,0.24729576905132733,0.0,0.33851652991920295,0.25619568951343813,0.27595997412205037,0.0,0.0,0.0,0.0,0.33034281050106834,0.0,0.39608550291356065,0.0,0.0,0.0
5.298317366548036,1,4,1.5,5,0,1,0,0.0,0,40.76609261493317,-73.98038062135815,0,96.0,2.0,0.0,13,0.8173,0.5620833333333333,0.8046799999999998,0,0.75,0.55,0,1025,1.2813513523148599,0.5905168926012866,0.0,0.28777335089961353,0.15339108472843285,0.15618354316087213,0.0,0.16828114126860613,0.1892156148813783,0.18842608866047872,0.0,0.0,0.20556469243821363,0.0,0.0,0.0,0.0,0.0,0.35178834057468616,0.2662400459375835,0.0,0.3035235971071909,0.0,0.0,0.0,0.0,0.3871267552334114,0.0,0.0,0.0,0.0
5.521460917862246,1,7,2.0,5,1,1,1,0.0,1,40.70629078194571,-74.0098003810099,0,96.0,2.0,0.0,23,0.7964,0.41666666666666663,0.75374,0,0.75,0.55,0,1806,5.825918264348655,0.7711810902068903,0.3050705773371827,0.2053119105190636,0.10943687649928396,0.11142915609715809,0.11460868723087486,0.12006018802706435,0.13499588919505928,0.13443260167621487,0.14021230430854753,0.13932394434480727,0.14666013933470873,0.1482580840891241,0.0,0.15595352122447156,0.18335038138931628,0.0,0.2509834078657102,0.0,0.0,0.0,0.23841593401885228,0.0,0.23763127477764867,0.0,0.276195601439634,0.0,0.0,0.0,0.3182302547964183
4.248495242049359,0,2,1.0,5,0,1,0,100.0,0,40.80164972623612,-73.9664724212518,0,96.0,1.0,0.0,13,-0.4767,0.7880952380952381,0.4195835714285714,0,0.75,0.55,0,788,5.403775574190737,0.6335403052206076,0.0,0.2908702631210744,0.15504182383778262,0.15786433369305275,0.1623688510156363,0.17009212175518332,0.0,0.1904538617499274,0.1986421038308566,0.0,0.20777690495310638,0.0,0.0,0.0,0.0,0.0,0.7111483177021485,0.26910522455655167,0.0,0.0,0.3377695199708405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.010635294096256,1,2,1.0,5,0,1,1,0.0,0,40.75457262537212,-73.87812690864034,7,97.0,1.0,271.0,16,0.8525,0.46944444444444444,0.7892083333333333,0,0.75,0.55,271,1459,8.917910611912589,0.7229392720118487,0.38212168102884403,0.1285835773931025,0.13707714319572792,0.13957260911598843,0.14355518846632853,0.15038356459670701,0.16909154780332972,0.16838599181205002,0.0,0.17451273172687573,0.0,0.0,0.19106084051442201,0.0,0.0,0.250756804394868,0.6287476331615669,0.0,0.0,0.0,0.29863219942922314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.010635294096256,1,4,1.0,5,1,1,1,100.0,0,41.891961536403066,-87.63759114139151,4,100.0,1.0,84.0,22,0.9907,0.4360071301247772,0.8275471390374332,0,0.6,0.72,84,470,2.1166608571494816,0.6198167239417817,0.2758942961574095,0.18567632952286725,0.09897057356030808,0.10077231590531546,0.10364776365220785,0.10857789486412049,0.12208517831744067,0.12157576238194694,0.12680270692594375,0.0,0.13263388514643687,0.0,0.13794714807870476,0.14103846836707387,0.16581515289063098,0.18104801556648958,0.0,0.0,0.0,0.0,0.0,0.20809671306570823,0.0,0.0,0.0,0.0,0.29099522046768506,0.0,0.2877954109157216
